bin,binSize,pageviews_median,pageviews_sum,timestamp,article,level,change
34,30,603,28768.918706137767,20180416,Giovani_Lo_Celso,4,true
35,30,1442,48770.46583942692,20180516,Giovani_Lo_Celso,4,false
36,30,1602,65202.452551509174,20180615,Giovani_Lo_Celso,4,false
37,30,650,21064.767193031825,20180715,Giovani_Lo_Celso,4,false
38,30,649,31534.65870686585,20180814,Giovani_Lo_Celso,4,false
39,30,1042,1042.0738964147595,20180913,Giovani_Lo_Celso,5,true
0,30,84,2622.776749718441,20150701,Gloria_Macapagal_Arroyo,0,false
1,30,79,2407.6272080100794,20150731,Gloria_Macapagal_Arroyo,0,false
2,30,23,990.3056576807277,20150830,Gloria_Macapagal_Arroyo,0,false
3,30,22,742.9581251200922,20150929,Gloria_Macapagal_Arroyo,0,false
4,30,20,581.900499442592,20151029,Gloria_Macapagal_Arroyo,0,false
5,30,19,553.0858717333805,20151127,Gloria_Macapagal_Arroyo,0,false
6,30,77,4299.124851199235,20151227,Gloria_Macapagal_Arroyo,1,true
7,30,441,13734.136088527812,20160126,Gloria_Macapagal_Arroyo,3,true
8,30,553,17459.977709652623,20160225,Gloria_Macapagal_Arroyo,3,false
9,30,381,11823.328057449175,20160327,Gloria_Macapagal_Arroyo,3,false
10,30,864,30157.986526163848,20160426,Gloria_Macapagal_Arroyo,3,false
11,30,359,11450.485426524878,20160526,Gloria_Macapagal_Arroyo,3,false
12,30,530,23177.84502556094,20160625,Gloria_Macapagal_Arroyo,3,false
13,30,554,18859.66709592973,20160725,Gloria_Macapagal_Arroyo,3,false
14,30,613,20735.39202931646,20160824,Gloria_Macapagal_Arroyo,3,false
15,30,737,21936.607138683125,20160923,Gloria_Macapagal_Arroyo,3,false
16,30,511,16145.894001571043,20161023,Gloria_Macapagal_Arroyo,3,false
17,30,575,17964.24632278607,20161121,Gloria_Macapagal_Arroyo,3,false
18,30,444,12900.949362080528,20161221,Gloria_Macapagal_Arroyo,3,false
19,30,511,15367.344056252849,20170120,Gloria_Macapagal_Arroyo,3,false
20,30,703,21516.579079263727,20170219,Gloria_Macapagal_Arroyo,3,false
21,30,396,12687.873640398217,20170322,Gloria_Macapagal_Arroyo,3,false
22,30,366,11327.214959471436,20170421,Gloria_Macapagal_Arroyo,3,false
23,30,382,11913.001321039153,20170521,Gloria_Macapagal_Arroyo,3,false
24,30,469,13660.50671000153,20170620,Gloria_Macapagal_Arroyo,3,false
25,30,407,12581.807226460594,20170720,Gloria_Macapagal_Arroyo,3,false
26,30,432,12610.196018029736,20170819,Gloria_Macapagal_Arroyo,3,false
27,30,453,14173.178553409327,20170918,Gloria_Macapagal_Arroyo,3,false
28,30,385,12227.85850551951,20171018,Gloria_Macapagal_Arroyo,3,false
29,30,483,14338.605076968754,20171116,Gloria_Macapagal_Arroyo,3,false
30,30,330,10869.92786227474,20171216,Gloria_Macapagal_Arroyo,3,false
31,30,547,18474.1736691298,20180115,Gloria_Macapagal_Arroyo,3,false
32,30,823,24022.965846737476,20180214,Gloria_Macapagal_Arroyo,3,false
33,30,374,12545.271554581659,20180317,Gloria_Macapagal_Arroyo,3,false
34,30,365,11234.901142845962,20180416,Gloria_Macapagal_Arroyo,3,false
35,30,345,10752.892702468424,20180516,Gloria_Macapagal_Arroyo,3,false
36,30,488,13993.71733666897,20180615,Gloria_Macapagal_Arroyo,3,false
37,30,996,55582.49683882293,20180715,Gloria_Macapagal_Arroyo,4,true
38,30,801,25057.18380555452,20180814,Gloria_Macapagal_Arroyo,4,false
39,30,707,706.7530881624855,20180913,Gloria_Macapagal_Arroyo,4,false
0,30,14,443.3551524840341,20150701,Gretchen_Whitmer,0,false
1,30,14,427.3131676965461,20150731,Gretchen_Whitmer,0,false
2,30,15,658.8670755809936,20150830,Gretchen_Whitmer,0,false
3,30,18,658.7260831880941,20150929,Gretchen_Whitmer,0,false
4,30,20,636.4819976423372,20151029,Gretchen_Whitmer,0,false
5,30,16,502.883337124686,20151127,Gretchen_Whitmer,0,false
6,30,20,940.544034814909,20151227,Gretchen_Whitmer,0,false
7,30,20,629.3248297183245,20160126,Gretchen_Whitmer,0,false
8,30,19,602.9015806333899,20160225,Gretchen_Whitmer,0,false
9,30,17,550.46303221901,20160327,Gretchen_Whitmer,0,false
10,30,27,1112.847660780153,20160426,Gretchen_Whitmer,0,false
11,30,30,1113.406991436635,20160526,Gretchen_Whitmer,0,false
12,30,24,761.1690221145042,20160625,Gretchen_Whitmer,0,false
13,30,27,910.055878663573,20160725,Gretchen_Whitmer,0,false
14,30,26,764.8756672189066,20160824,Gretchen_Whitmer,0,false
15,30,25,836.6909623603274,20160923,Gretchen_Whitmer,0,false
16,30,44,2006.8069690307266,20161023,Gretchen_Whitmer,0,false
17,30,57,1897.9859349708584,20161121,Gretchen_Whitmer,1,true
18,30,249,11923.290220784693,20161221,Gretchen_Whitmer,2,true
19,30,269,8364.80269428212,20170120,Gretchen_Whitmer,2,false
20,30,123,3920.8841635733716,20170219,Gretchen_Whitmer,2,false
21,30,103,3293.481956417147,20170322,Gretchen_Whitmer,2,false
22,30,123,3879.905038238037,20170421,Gretchen_Whitmer,2,false
23,30,109,3606.3660283753034,20170521,Gretchen_Whitmer,2,false
24,30,115,4387.420606447946,20170620,Gretchen_Whitmer,2,false
25,30,143,4423.608317338263,20170720,Gretchen_Whitmer,2,false
26,30,112,4458.6304627620375,20170819,Gretchen_Whitmer,2,false
27,30,160,5315.450954555522,20170918,Gretchen_Whitmer,2,false
28,30,167,5364.654684062003,20171018,Gretchen_Whitmer,2,false
29,30,167,5329.387027043154,20171116,Gretchen_Whitmer,2,false
30,30,220,7424.357853833338,20171216,Gretchen_Whitmer,3,true
31,30,333,10637.103088258269,20180115,Gretchen_Whitmer,3,false
32,30,248,8753.56753910307,20180214,Gretchen_Whitmer,3,false
33,30,256,7459.277941217174,20180317,Gretchen_Whitmer,3,false
34,30,281,8382.136722219435,20180416,Gretchen_Whitmer,3,false
35,30,239,8318.247108014568,20180516,Gretchen_Whitmer,3,false
36,30,950,29143.306762593147,20180615,Gretchen_Whitmer,4,true
37,30,1907,97361.32699076702,20180715,Gretchen_Whitmer,4,false
38,30,586,21071.49612709741,20180814,Gretchen_Whitmer,4,false
39,30,885,885.2469337860038,20180913,Gretchen_Whitmer,4,false
0,30,78,2399.981098766081,20150701,Harry_Shum_Jr.,0,false
1,30,71,2159.181686495469,20150731,Harry_Shum_Jr.,0,false
2,30,48,1481.125651038796,20150830,Harry_Shum_Jr.,0,false
3,30,55,1761.2385241740717,20150929,Harry_Shum_Jr.,0,false
4,30,51,1592.8721984252588,20151029,Harry_Shum_Jr.,0,false
5,30,63,1888.3094164091974,20151127,Harry_Shum_Jr.,0,false
6,30,132,4614.436791244517,20151227,Harry_Shum_Jr.,0,false
7,30,110,3398.066625826966,20160126,Harry_Shum_Jr.,0,false
8,30,97,3043.2934878340006,20160225,Harry_Shum_Jr.,0,false
9,30,100,3357.7047690248487,20160327,Harry_Shum_Jr.,0,false
10,30,49,1552.1347044994495,20160426,Harry_Shum_Jr.,0,false
11,30,52,1609.5370539281257,20160526,Harry_Shum_Jr.,1,true
12,30,806,22981.749071964055,20160625,Harry_Shum_Jr.,4,true
13,30,781,24181.86303180204,20160725,Harry_Shum_Jr.,4,false
14,30,1037,32579.584718685765,20160824,Harry_Shum_Jr.,4,false
15,30,1098,36605.30452177237,20160923,Harry_Shum_Jr.,4,false
16,30,722,22286.610778184382,20161023,Harry_Shum_Jr.,4,false
17,30,721,22382.057452954807,20161121,Harry_Shum_Jr.,4,false
18,30,1547,45994.768709668424,20161221,Harry_Shum_Jr.,4,false
19,30,1415,44565.57631476137,20170120,Harry_Shum_Jr.,4,false
20,30,1484,43868.7158790316,20170219,Harry_Shum_Jr.,4,false
21,30,1048,33697.58542991039,20170322,Harry_Shum_Jr.,4,false
22,30,879,26769.704601388083,20170421,Harry_Shum_Jr.,4,false
23,30,1009,32735.16294616286,20170521,Harry_Shum_Jr.,4,false
24,30,1357,41598.28724495995,20170620,Harry_Shum_Jr.,4,false
25,30,1750,52958.32045830354,20170720,Harry_Shum_Jr.,4,false
26,30,1228,37351.36202846847,20170819,Harry_Shum_Jr.,4,false
27,30,884,27998.850764929197,20170918,Harry_Shum_Jr.,4,false
28,30,880,27297.658877922775,20171018,Harry_Shum_Jr.,4,false
29,30,870,26919.91500700479,20171116,Harry_Shum_Jr.,4,false
30,30,890,27200.883843376192,20171216,Harry_Shum_Jr.,4,false
31,30,773,26640.426822063164,20180115,Harry_Shum_Jr.,4,false
32,30,801,24318.664538279903,20180214,Harry_Shum_Jr.,4,false
33,30,1468,42219.9890918054,20180317,Harry_Shum_Jr.,5,true
34,30,1385,47843.224798908384,20180416,Harry_Shum_Jr.,5,false
35,30,1149,36531.612234580876,20180516,Harry_Shum_Jr.,5,false
36,30,1095,33160.928731166416,20180615,Harry_Shum_Jr.,5,false
37,30,1381,49868.27647724039,20180715,Harry_Shum_Jr.,5,false
38,30,8203,286302.19469028915,20180814,Harry_Shum_Jr.,6,true
39,30,3719,3719.481580767533,20180913,Harry_Shum_Jr.,6,false
25,30,450,11004.691753791752,20170727,Henry_Golding_(actor),3,false
26,30,669,20755.92029925322,20170819,Henry_Golding_(actor),3,false
27,30,629,18963.994309871323,20170918,Henry_Golding_(actor),3,false
28,30,661,30384.13791805864,20171018,Henry_Golding_(actor),3,false
29,30,518,16120.430435646438,20171116,Henry_Golding_(actor),3,false
30,30,659,21618.694477084166,20171216,Henry_Golding_(actor),3,false
31,30,456,14050.703378686912,20180115,Henry_Golding_(actor),3,false
32,30,542,16651.80105107563,20180214,Henry_Golding_(actor),4,true
33,30,641,20223.629960309994,20180317,Henry_Golding_(actor),4,false
34,30,2806,217335.35056487084,20180416,Henry_Golding_(actor),5,true
35,30,1483,49347.66044321097,20180516,Henry_Golding_(actor),5,false
36,30,1206,53971.57177005494,20180615,Henry_Golding_(actor),5,false
37,30,6768,262346.3872766198,20180715,Henry_Golding_(actor),7,true
38,30,43627,1432587.773265491,20180814,Henry_Golding_(actor),9,true
39,30,33609,33609.46255020871,20180913,Henry_Golding_(actor),9,false
0,30,78,2569.1501595894024,20150701,Hirving_Lozano,1,false
1,30,62,2285.2369271661237,20150731,Hirving_Lozano,1,false
2,30,68,2104.498449136913,20150830,Hirving_Lozano,1,false
3,30,108,4681.923401887088,20150929,Hirving_Lozano,1,false
4,30,83,2671.069097310318,20151029,Hirving_Lozano,1,false
5,30,80,2451.278848499443,20151127,Hirving_Lozano,1,false
6,30,89,3093.169869036366,20151227,Hirving_Lozano,1,false
7,30,114,4867.380287915715,20160126,Hirving_Lozano,1,false
8,30,97,17355.060104311076,20160225,Hirving_Lozano,1,false
9,30,239,14785.11578037361,20160327,Hirving_Lozano,2,true
10,30,152,8399.488313233174,20160426,Hirving_Lozano,2,false
11,30,989,70499.75584721084,20160526,Hirving_Lozano,2,false
12,30,621,68031.4526644362,20160625,Hirving_Lozano,2,false
13,30,364,13923.970491986473,20160725,Hirving_Lozano,2,false
14,30,231,7933.524573363427,20160824,Hirving_Lozano,2,false
15,30,207,7745.96111461748,20160923,Hirving_Lozano,2,false
16,30,227,9784.40724934783,20161023,Hirving_Lozano,2,false
17,30,168,5748.001731910542,20161121,Hirving_Lozano,2,false
18,30,192,10253.765636949922,20161221,Hirving_Lozano,2,false
19,30,211,7756.98344838501,20170120,Hirving_Lozano,3,true
20,30,224,9254.0454164349,20170219,Hirving_Lozano,3,false
21,30,268,14269.837110381395,20170322,Hirving_Lozano,3,false
22,30,230,9549.69074980654,20170421,Hirving_Lozano,3,false
23,30,843,54920.76894164348,20170521,Hirving_Lozano,4,true
24,30,943,56176.7272160868,20170620,Hirving_Lozano,4,false
25,30,621,21608.610561390848,20170720,Hirving_Lozano,4,false
26,30,694,32108.051009016646,20170819,Hirving_Lozano,4,false
27,30,778,33380.5252302907,20170918,Hirving_Lozano,4,false
28,30,1178,62183.11249304756,20171018,Hirving_Lozano,4,false
29,30,1006,32434.53312118892,20171116,Hirving_Lozano,4,false
30,30,1154,47660.783357335225,20171216,Hirving_Lozano,4,false
31,30,845,28522.835439864193,20180115,Hirving_Lozano,4,false
32,30,599,18178.123943308532,20180214,Hirving_Lozano,4,false
33,30,872,32174.690917176966,20180317,Hirving_Lozano,4,false
34,30,925,31534.142509692425,20180416,Hirving_Lozano,4,false
35,30,1669,57223.43094599189,20180516,Hirving_Lozano,5,true
36,30,6363,522683.6123504683,20180615,Hirving_Lozano,5,false
37,30,1381,45436.28223794555,20180715,Hirving_Lozano,5,false
38,30,1194,51568.440383743815,20180814,Hirving_Lozano,5,false
39,30,1325,1324.7751316797537,20180913,Hirving_Lozano,5,false
0,30,51,1546.4376328789103,20150701,Hugh_Skinner,0,false
1,30,47,2365.289296460849,20150731,Hugh_Skinner,0,false
2,30,74,2412.780725635117,20150830,Hugh_Skinner,0,false
3,30,43,1331.8343898247742,20150929,Hugh_Skinner,0,false
4,30,42,1304.6994587323047,20151029,Hugh_Skinner,0,false
5,30,54,1718.1770652491302,20151127,Hugh_Skinner,0,false
6,30,65,2043.349522021987,20151227,Hugh_Skinner,0,false
7,30,50,1532.8585783423473,20160126,Hugh_Skinner,0,false
8,30,50,1539.9433067125387,20160225,Hugh_Skinner,0,false
9,30,76,2292.177486284902,20160327,Hugh_Skinner,1,true
10,30,217,10200.383214167094,20160426,Hugh_Skinner,1,false
11,30,167,6327.52443082877,20160526,Hugh_Skinner,1,false
12,30,80,2969.8773411763696,20160625,Hugh_Skinner,1,false
13,30,293,9208.4494679277,20160725,Hugh_Skinner,2,true
14,30,462,15630.468508038619,20160824,Hugh_Skinner,2,false
15,30,334,10997.329612804146,20160923,Hugh_Skinner,2,false
16,30,173,5422.85669068038,20161023,Hugh_Skinner,2,false
17,30,186,5960.276381779897,20161121,Hugh_Skinner,2,false
18,30,289,10882.00501669644,20161221,Hugh_Skinner,2,false
19,30,148,4481.361417450793,20170120,Hugh_Skinner,2,false
20,30,129,4094.3861461583515,20170219,Hugh_Skinner,2,false
21,30,403,14593.145240740088,20170322,Hugh_Skinner,2,false
22,30,358,11520.562383935465,20170421,Hugh_Skinner,2,false
23,30,195,6004.359659167394,20170521,Hugh_Skinner,2,false
24,30,312,10390.456801291883,20170620,Hugh_Skinner,3,true
25,30,323,10427.86840591013,20170720,Hugh_Skinner,3,false
26,30,480,15564.51780002876,20170819,Hugh_Skinner,3,false
27,30,676,22611.99893019086,20170918,Hugh_Skinner,3,false
28,30,522,18462.266219953108,20171018,Hugh_Skinner,3,false
29,30,398,11877.877174099589,20171116,Hugh_Skinner,3,false
30,30,1101,53646.794661262065,20171216,Hugh_Skinner,3,false
31,30,630,21223.030890261623,20180115,Hugh_Skinner,3,false
32,30,395,12234.772627007462,20180214,Hugh_Skinner,3,false
33,30,439,13126.896652172487,20180317,Hugh_Skinner,3,false
34,30,394,15506.785360743153,20180416,Hugh_Skinner,3,false
35,30,868,25057.59855953796,20180516,Hugh_Skinner,4,true
36,30,1177,37100.751282363824,20180615,Hugh_Skinner,4,false
37,30,6080,207545.85936873552,20180715,Hugh_Skinner,4,false
38,30,1826,60934.26667798371,20180814,Hugh_Skinner,4,false
39,30,877,876.9928831213324,20180913,Hugh_Skinner,4,false
13,30,334,5961.9829341503355,20160810,Ilhan_Omar,0,false
14,30,52,1922.0967810079408,20160824,Ilhan_Omar,0,false
15,30,27,855.9228418640458,20160923,Ilhan_Omar,0,false
16,30,130,44596.710000939675,20161023,Ilhan_Omar,1,true
17,30,189,14122.043331654964,20161121,Ilhan_Omar,1,false
18,30,265,15862.941709494342,20161221,Ilhan_Omar,1,false
19,30,207,12973.623392256643,20170120,Ilhan_Omar,1,false
20,30,134,4367.870846859692,20170219,Ilhan_Omar,1,false
21,30,107,3497.8052021634753,20170322,Ilhan_Omar,1,false
22,30,104,4182.87419383828,20170421,Ilhan_Omar,1,false
23,30,81,2585.466246529608,20170521,Ilhan_Omar,1,false
24,30,91,18247.126817980497,20170620,Ilhan_Omar,1,false
25,30,132,5500.53884487809,20170720,Ilhan_Omar,2,true
26,30,166,7858.049913561564,20170819,Ilhan_Omar,2,false
27,30,139,4462.680054193317,20170918,Ilhan_Omar,2,false
28,30,120,4301.9645454727615,20171018,Ilhan_Omar,2,false
29,30,147,7126.099575394401,20171116,Ilhan_Omar,2,false
30,30,117,4026.137857655154,20171216,Ilhan_Omar,2,false
31,30,130,4994.214862784507,20180115,Ilhan_Omar,2,false
32,30,122,3676.60234470137,20180214,Ilhan_Omar,2,false
33,30,109,3354.7548331280386,20180317,Ilhan_Omar,2,false
34,30,105,3525.084391258381,20180416,Ilhan_Omar,2,false
35,30,526,25934.186656350666,20180516,Ilhan_Omar,4,true
36,30,750,24415.310794762423,20180615,Ilhan_Omar,4,false
37,30,716,29069.653418099297,20180715,Ilhan_Omar,4,false
38,30,740,62167.85012629125,20180814,Ilhan_Omar,4,false
39,30,565,565.4024705299885,20180913,Ilhan_Omar,4,false
0,30,503,20440.07506602284,20150701,J._D._Martinez,1,false
1,30,370,11862.98347317533,20150731,J._D._Martinez,1,false
2,30,144,4833.0961032346495,20150830,J._D._Martinez,1,false
3,30,77,3060.500196561588,20150929,J._D._Martinez,1,false
4,30,57,2207.1490849049874,20151029,J._D._Martinez,1,false
5,30,63,1966.8617818051162,20151127,J._D._Martinez,1,false
6,30,61,2656.229921221899,20151227,J._D._Martinez,1,false
7,30,72,2727.220864159362,20160126,J._D._Martinez,1,false
8,30,94,2950.139269558903,20160225,J._D._Martinez,1,false
9,30,259,10663.218096761611,20160327,J._D._Martinez,1,false
10,30,225,7553.64206603284,20160426,J._D._Martinez,1,false
11,30,190,6724.6099150681,20160526,J._D._Martinez,1,false
12,30,119,3766.091959180807,20160625,J._D._Martinez,1,false
13,30,181,10371.489141983822,20160725,J._D._Martinez,1,false
14,30,200,7179.881301566088,20160824,J._D._Martinez,1,false
15,30,96,4002.854280279873,20160923,J._D._Martinez,1,false
16,30,96,4349.384768480042,20161023,J._D._Martinez,1,false
17,30,100,4041.623908621685,20161121,J._D._Martinez,1,false
18,30,55,1728.3714460485728,20161221,J._D._Martinez,1,false
19,30,65,1987.1342094008119,20170120,J._D._Martinez,1,false
20,30,98,3036.3377586460992,20170219,J._D._Martinez,1,false
21,30,178,5918.422157173206,20170322,J._D._Martinez,2,true
22,30,177,8906.79576403238,20170421,J._D._Martinez,2,false
23,30,344,13209.597712024826,20170521,J._D._Martinez,3,true
24,30,279,28791.978161208877,20170620,J._D._Martinez,3,false
25,30,618,23753.86159235229,20170720,J._D._Martinez,3,false
26,30,450,35225.38429862865,20170819,J._D._Martinez,3,false
27,30,755,35039.29215389749,20170918,J._D._Martinez,3,false
28,30,423,17467.126257865686,20171018,J._D._Martinez,3,false
29,30,334,22503.108014232374,20171116,J._D._Martinez,3,false
30,30,488,18565.350364110687,20171216,J._D._Martinez,3,false
31,30,546,23580.379724826496,20180115,J._D._Martinez,4,true
32,30,1011,105260.73389865243,20180214,J._D._Martinez,4,false
33,30,1422,44833.35681898813,20180317,J._D._Martinez,4,false
34,30,989,34995.86722392088,20180416,J._D._Martinez,4,false
35,30,1648,61674.4842822872,20180516,J._D._Martinez,5,true
36,30,2273,81840.08527897697,20180615,J._D._Martinez,5,false
37,30,2406,115495.31466927366,20180715,J._D._Martinez,5,false
38,30,1796,62216.07130427948,20180814,J._D._Martinez,5,false
39,30,1237,1237.0758433676206,20180913,J._D._Martinez,5,false
0,30,25,905.7535821774139,20150701,Jair_Bolsonaro,0,false
1,30,36,1219.4514817673755,20150731,Jair_Bolsonaro,0,false
2,30,33,1131.9501949737878,20150830,Jair_Bolsonaro,0,false
3,30,41,1314.309584082515,20150929,Jair_Bolsonaro,0,false
4,30,53,1727.4305807363683,20151029,Jair_Bolsonaro,1,true
5,30,68,2126.69062082439,20151127,Jair_Bolsonaro,1,false
6,30,51,1612.1674991649047,20151227,Jair_Bolsonaro,1,false
7,30,66,2195.562623679654,20160126,Jair_Bolsonaro,1,false
8,30,176,7376.399509553591,20160225,Jair_Bolsonaro,1,false
9,30,152,13343.00404081834,20160327,Jair_Bolsonaro,1,false
10,30,211,7071.936366934969,20160426,Jair_Bolsonaro,1,false
11,30,113,3718.0838257185696,20160526,Jair_Bolsonaro,1,false
12,30,93,2859.095457343869,20160625,Jair_Bolsonaro,1,false
13,30,66,2211.5138867537753,20160725,Jair_Bolsonaro,1,false
14,30,89,2973.785713134612,20160824,Jair_Bolsonaro,1,false
15,30,86,2958.248540074175,20160923,Jair_Bolsonaro,1,false
16,30,91,4416.891392197101,20161023,Jair_Bolsonaro,1,false
17,30,99,2887.139993783479,20161121,Jair_Bolsonaro,1,false
18,30,92,2917.1291358147423,20161221,Jair_Bolsonaro,1,false
19,30,133,4106.053866815909,20170120,Jair_Bolsonaro,2,true
20,30,120,4056.3327864510097,20170219,Jair_Bolsonaro,2,false
21,30,146,4816.646559711682,20170322,Jair_Bolsonaro,2,false
22,30,155,5560.348479372929,20170421,Jair_Bolsonaro,2,false
23,30,168,5283.08643259766,20170521,Jair_Bolsonaro,2,false
24,30,153,5956.903369563849,20170620,Jair_Bolsonaro,2,false
25,30,172,5526.984261290526,20170720,Jair_Bolsonaro,2,false
26,30,198,6858.851560499095,20170819,Jair_Bolsonaro,2,false
27,30,315,9871.887893459365,20170918,Jair_Bolsonaro,3,true
28,30,272,8350.5610765623,20171018,Jair_Bolsonaro,3,false
